job_id,service_type,price,material_cost,labor_cost,travel_cost,service_profit
2002,Roof Cleaning,900,90.0,180.53,12.77,616.7
2003,Roof Cleaning,1000,100.0,194.04,23.86,682.1
2004,Paver Sealing,2200,880.0,100.45,14.69,1204.86
2005,Roof Cleaning,850,85.0,144.77,15.14,605.09
2005,Paver Sealing,2200,880.0,75.46,29.31,1215.23
2006,Driveway Cleaning,350,49.58,87.49,22.19,190.74
2006,Driveway Cleaning,250,29.62,122.91,16.28,81.19
2007,Window Cleaning,600,18.0,183.94,18.96,379.1
2007,Driveway Cleaning,300,36.24,177.56,14.59,71.61
2008,Paver Sealing,1000,400.0,84.55,21.22,494.23
2009,Roof Cleaning,500,50.0,78.66,18.82,352.52
2010,Roof Cleaning,1500,150.0,164.45,17.72,1167.83
2010,Solar Panel Cleaning,350,10.5,186.6,29.25,123.65
2010,Paver Sealing,3000,1200.0,79.62,22.53,1697.85
2011,Roof Cleaning,850,85.0,52.71,19.65,692.64
2011,Window Cleaning,650,19.5,161.05,16.26,453.19
2012,Patio/Pool Deck Cleaning,400,45.25,175.83,10.65,168.27
2013,Driveway Cleaning,350,51.99,106.04,23.63,168.34
2013,Driveway Cleaning,300,35.94,194.57,20.78,48.71
2014,Driveway Cleaning,250,33.79,146.73,17.48,52.0
2015,Paver Sealing,1700,680.0,95.56,28.42,896.02
2016,Patio/Pool Deck Cleaning,400,50.68,173.57,12.06,163.69
2017,Roof Cleaning,500,50.0,156.8,17.7,275.5
2018,Driveway Cleaning,200,26.86,115.43,13.9,43.81
2019,Roof Cleaning,1600,160.0,122.96,15.97,1301.07
2019,Patio/Pool Deck Cleaning,250,28.6,85.4,24.61,111.39
2019,Paver Sealing,1700,680.0,64.22,10.14,945.64
2020,Paver Sealing,1500,600.0,199.37,15.78,684.85
2021,Paver Sealing,1100,440.0,190.42,20.4,449.18
2022,Roof Cleaning,650,65.0,109.25,16.7,459.05
2022,Paver Sealing,2400,960.0,106.67,16.33,1317.0
2022,Roof Cleaning,1500,150.0,93.44,21.54,1235.02
2023,House Wash,600,87.93,66.64,18.12,427.31
2024,Paver Sealing,1300,520.0,196.8,24.53,558.67
2024,Roof Cleaning,650,65.0,170.65,13.26,401.09
2025,Paver Sealing,2800,1120.0,132.7,17.19,1530.11
2026,Driveway Cleaning,400,50.5,80.45,19.04,250.01
2026,Paver Sealing,1100,440.0,138.56,11.94,509.5
2027,House Wash,300,41.89,144.37,13.05,100.69
2027,Paver Sealing,1100,440.0,151.6,10.49,497.91
2028,Paver Sealing,1200,480.0,150.41,14.32,555.27
2029,Patio/Pool Deck Cleaning,300,41.97,188.22,29.57,40.24
2029,Roof Cleaning,1400,140.0,143.41,18.26,1098.33
2029,Roof Cleaning,1600,160.0,87.77,29.62,1322.61
2030,Paver Sealing,2400,960.0,62.84,13.67,1363.49
2030,Window Cleaning,500,15.0,53.3,26.34,405.36
2031,Roof Cleaning,1300,130.0,104.76,22.23,1043.01
2031,Driveway Cleaning,450,52.71,66.19,11.39,319.71
2032,House Wash,600,82.27,126.46,18.45,372.82
2032,Paver Sealing,2000,800.0,53.97,16.71,1129.32
2033,Driveway Cleaning,450,63.23,169.53,12.55,204.69
2033,Roof Cleaning,700,70.0,150.84,27.95,451.21
2034,Roof Cleaning,1600,160.0,121.91,20.27,1297.82
2035,Paver Sealing,2600,1040.0,80.17,13.57,1466.26
2036,Paver Sealing,800,320.0,126.28,19.54,334.18
2037,Patio/Pool Deck Cleaning,400,52.1,109.36,15.97,222.57
2038,Roof Cleaning,450,45.0,178.66,19.9,206.44
2038,Paver Sealing,1300,520.0,154.43,14.12,611.45
2039,Roof Cleaning,600,60.0,173.8,12.52,353.68
2040,Roof Cleaning,900,90.0,119.69,24.89,665.42
2040,Window Cleaning,700,21.0,170.46,18.64,489.9
2040,Roof Cleaning,950,95.0,119.37,28.82,706.81
2041,Paver Sealing,2200,880.0,167.76,26.43,1125.81
2042,Driveway Cleaning,400,52.93,174.5,10.99,161.58
2043,Roof Cleaning,950,95.0,97.59,15.64,741.77
2044,Paver Sealing,1500,600.0,73.78,26.25,799.97
2045,House Wash,400,49.07,127.57,25.27,198.09
2046,House Wash,450,58.91,66.96,13.13,311.0
2046,Driveway Cleaning,250,29.96,161.53,21.61,36.9
2047,Paver Sealing,2200,880.0,149.44,27.05,1143.51
2048,Window Cleaning,650,19.5,196.33,16.66,417.51
2049,Window Cleaning,550,16.5,140.9,11.79,380.81
2050,Patio/Pool Deck Cleaning,250,25.81,136.65,17.16,70.38
2051,Driveway Cleaning,400,50.47,101.61,29.94,217.98
2052,Patio/Pool Deck Cleaning,450,66.49,183.16,16.36,183.99
2052,House Wash,500,68.65,106.74,19.46,305.15
2053,Window Cleaning,700,21.0,167.5,15.37,496.13
2054,House Wash,550,78.97,54.56,24.26,392.21
2055,House Wash,300,37.46,112.99,13.84,135.71
2056,Paver Sealing,2600,1040.0,150.39,11.44,1398.17
2056,Driveway Cleaning,400,41.06,131.44,15.2,212.3
2057,Paver Sealing,2400,960.0,197.74,16.19,1226.07
2058,Patio/Pool Deck Cleaning,500,72.41,145.43,24.61,257.55
2059,Window Cleaning,550,16.5,160.84,13.96,358.7
2059,Roof Cleaning,450,45.0,80.57,24.86,299.57
2059,Driveway Cleaning,450,62.07,129.9,22.77,235.26
2060,House Wash,450,46.25,57.86,28.16,317.73
2061,Paver Sealing,1400,560.0,128.39,25.64,685.97
2061,Roof Cleaning,1100,110.0,108.79,19.8,861.41
2062,Roof Cleaning,700,70.0,97.48,10.71,521.81
2063,Window Cleaning,350,10.5,52.71,28.69,258.1
2063,Patio/Pool Deck Cleaning,450,62.98,184.79,28.82,173.41
2064,House Wash,700,84.86,96.4,15.61,503.13
2065,Paver Sealing,900,360.0,160.0,10.01,369.99
2066,House Wash,650,74.36,77.83,23.03,474.78
2066,Paver Sealing,2800,1120.0,153.2,16.39,1510.41
2066,Driveway Cleaning,450,66.51,188.49,19.15,175.85
2067,Paver Sealing,1800,720.0,167.2,23.6,889.2
2068,Roof Cleaning,1200,120.0,108.5,18.13,953.37
2069,Paver Sealing,1100,440.0,76.5,15.71,567.79
2070,House Wash,550,73.2,172.54,12.55,291.71
2070,Patio/Pool Deck Cleaning,250,32.44,100.3,26.32,90.94
2071,Patio/Pool Deck Cleaning,400,42.31,195.4,29.19,133.1
2071,Driveway Cleaning,200,20.66,75.06,29.86,74.42
2071,Driveway Cleaning,400,47.13,93.23,15.14,244.5
2072,Roof Cleaning,500,50.0,97.19,14.04,338.77
2073,Roof Cleaning,1300,130.0,76.21,13.97,1079.82
2074,House Wash,700,79.38,99.32,23.19,498.11
2074,Roof Cleaning,1100,110.0,82.37,13.17,894.46
2074,Paver Sealing,2200,880.0,65.89,10.37,1243.74
2075,Paver Sealing,2200,880.0,166.4,25.95,1127.65
2076,House Wash,300,32.18,160.52,22.03,85.27
2077,Roof Cleaning,550,55.0,110.41,10.03,374.56
2078,Roof Cleaning,1500,150.0,123.16,22.61,1204.23
2078,Roof Cleaning,1200,120.0,123.21,13.1,943.69
2078,Paver Sealing,2400,960.0,99.4,18.47,1322.13
2079,House Wash,700,92.28,175.12,26.0,406.6
2079,Window Cleaning,450,13.5,88.94,18.61,328.95
2079,Paver Sealing,3000,1200.0,86.01,27.89,1686.1
2080,Solar Panel Cleaning,400,12.0,171.5,21.11,195.39
2080,House Wash,400,50.1,183.07,17.16,149.67
2080,Roof Cleaning,1500,150.0,112.72,20.93,1216.35
2081,Solar Panel Cleaning,450,13.5,95.9,28.54,312.06
2082,Paver Sealing,2400,960.0,147.68,25.36,1266.96
2083,Paver Sealing,1300,520.0,66.81,18.82,694.37
2084,Window Cleaning,700,21.0,109.22,29.07,540.71
2084,Roof Cleaning,800,80.0,196.07,10.16,513.77
2084,Paver Sealing,1400,560.0,189.67,29.22,621.11
2085,Paver Sealing,2000,800.0,148.06,10.51,1041.43
2086,Roof Cleaning,450,45.0,126.87,20.92,257.21
2087,House Wash,550,82.47,198.08,27.63,241.82
2087,Roof Cleaning,450,45.0,152.99,18.33,233.68
2087,Roof Cleaning,900,90.0,96.41,22.12,691.47
2088,House Wash,400,55.81,51.78,15.86,276.55
2089,House Wash,600,61.89,187.03,18.31,332.77
2090,Roof Cleaning,1300,130.0,144.13,25.69,1000.18
2091,Window Cleaning,650,19.5,88.78,28.01,513.71
2092,Patio/Pool Deck Cleaning,250,33.76,159.0,28.85,28.39
2092,Driveway Cleaning,250,32.79,149.86,14.27,53.08
2093,Paver Sealing,1500,600.0,72.94,26.13,800.93
2094,Roof Cleaning,650,65.0,197.31,17.82,369.87
2095,Patio/Pool Deck Cleaning,400,45.75,74.05,15.64,264.56
2096,House Wash,400,40.62,142.62,25.21,191.55
2096,Paver Sealing,2800,1120.0,189.73,24.16,1466.11
2097,Driveway Cleaning,400,55.55,174.81,17.23,152.41
2098,House Wash,300,41.09,112.65,24.73,121.53
2099,Paver Sealing,1700,680.0,170.62,25.84,823.54
2100,Paver Sealing,3000,1200.0,186.14,26.93,1586.93
2100,Roof Cleaning,550,55.0,55.56,20.71,418.73
2101,Roof Cleaning,1500,150.0,97.93,13.27,1238.8
2101,House Wash,600,73.57,52.42,12.34,461.67
2101,Paver Sealing,2200,880.0,67.04,16.83,1236.13
2102,Paver Sealing,1300,520.0,144.13,17.13,618.74
2102,Paver Sealing,1600,640.0,53.47,20.01,886.52
2103,Paver Sealing,1000,400.0,164.65,19.85,415.5
2104,Paver Sealing,3000,1200.0,132.82,25.06,1642.12
2105,Driveway Cleaning,500,65.51,94.14,11.73,328.62
2106,Solar Panel Cleaning,500,15.0,118.94,14.74,351.32
2107,Roof Cleaning,1000,100.0,195.2,24.06,680.74
2108,Paver Sealing,1200,480.0,107.81,20.68,591.51
2109,Paver Sealing,3000,1200.0,59.23,23.11,1717.66
2109,Driveway Cleaning,450,62.55,150.0,16.18,221.27
2110,Roof Cleaning,1200,120.0,68.93,13.71,997.36
2111,House Wash,400,53.05,59.19,20.51,267.25
2111,Paver Sealing,800,320.0,71.63,28.41,379.96
2111,Paver Sealing,1900,760.0,199.18,18.4,922.42
2112,House Wash,500,61.36,85.81,26.71,326.12
2113,Roof Cleaning,950,95.0,174.9,14.02,666.08
2113,House Wash,600,80.76,145.61,24.33,349.3
2114,Roof Cleaning,600,60.0,187.52,21.2,331.28
2115,Paver Sealing,1300,520.0,114.33,17.99,647.68
2116,House Wash,650,70.68,177.32,15.96,386.04
2117,Roof Cleaning,1500,150.0,57.78,28.84,1263.38
2117,Roof Cleaning,500,50.0,98.76,13.16,338.08
2118,Window Cleaning,500,15.0,104.53,20.63,359.84
2119,Paver Sealing,1000,400.0,66.74,12.95,520.31
2119,Paver Sealing,1400,560.0,79.36,10.56,750.08
2120,Driveway Cleaning,350,49.54,71.62,29.49,199.35
2121,Paver Sealing,2400,960.0,66.57,27.24,1346.19
2121,Roof Cleaning,450,45.0,147.95,20.05,237.0
2122,Roof Cleaning,950,95.0,138.87,26.95,689.18
2123,Roof Cleaning,550,55.0,113.13,24.54,357.33
2124,Patio/Pool Deck Cleaning,500,59.16,163.37,29.29,248.18
2124,Roof Cleaning,700,70.0,97.16,26.2,506.64
2125,Window Cleaning,300,9.0,173.81,29.74,87.45
2126,Roof Cleaning,700,70.0,109.78,13.4,506.82
2127,Roof Cleaning,750,75.0,167.74,13.84,493.42
2128,Roof Cleaning,600,60.0,133.52,23.23,383.25
2129,Roof Cleaning,750,75.0,135.7,11.34,527.96
2129,Paver Sealing,2400,960.0,139.47,15.5,1285.03
2130,Driveway Cleaning,500,63.86,99.31,24.41,312.42
2131,Driveway Cleaning,250,29.7,191.39,26.36,2.55
2131,Paver Sealing,2400,960.0,87.83,14.07,1338.1
2132,Roof Cleaning,1300,130.0,94.41,20.3,1055.29
2133,Roof Cleaning,450,45.0,66.19,28.64,310.17
2133,House Wash,400,50.51,158.74,18.72,172.03
2133,Roof Cleaning,1600,160.0,101.09,16.02,1322.89
2134,Roof Cleaning,850,85.0,136.93,15.73,612.34
2135,Roof Cleaning,1600,160.0,57.84,15.07,1367.09
2136,Patio/Pool Deck Cleaning,450,51.13,180.73,19.7,198.44
2136,House Wash,350,44.06,107.29,21.29,177.36
2137,Roof Cleaning,1100,110.0,113.83,16.96,859.21
2137,Driveway Cleaning,250,29.55,174.99,19.09,26.37
2137,Paver Sealing,1500,600.0,66.12,26.92,806.96
2138,Paver Sealing,1400,560.0,123.47,20.35,696.18
2138,House Wash,350,52.35,189.13,16.15,92.37
2139,Patio/Pool Deck Cleaning,250,37.46,93.89,17.16,101.49
2139,Driveway Cleaning,200,27.11,94.35,21.62,56.92
2139,Paver Sealing,1100,440.0,171.77,24.84,463.39
2140,Window Cleaning,500,15.0,173.7,15.52,295.78
2141,Roof Cleaning,1100,110.0,178.65,15.32,796.03
2142,Roof Cleaning,850,85.0,155.82,24.92,584.26
2142,House Wash,550,75.56,116.17,24.67,333.6
2142,Roof Cleaning,750,75.0,178.1,26.05,470.85
2143,Roof Cleaning,1600,160.0,140.21,27.48,1272.31
2144,House Wash,400,41.72,190.48,17.56,150.24
2145,House Wash,350,38.3,102.64,28.61,180.45
2146,House Wash,450,56.09,89.84,24.09,279.98
2147,House Wash,350,42.04,146.58,21.01,140.37
2147,Paver Sealing,2200,880.0,109.66,18.56,1191.78
2148,Paver Sealing,1400,560.0,183.95,24.38,631.67
2148,Roof Cleaning,750,75.0,153.39,28.78,492.83
2148,House Wash,450,57.04,153.44,23.58,215.94
2149,Paver Sealing,1600,640.0,144.94,18.4,796.66
2150,Solar Panel Cleaning,450,13.5,175.12,25.69,235.69
2151,Paver Sealing,1500,600.0,172.75,22.82,704.43
2151,Roof Cleaning,500,50.0,148.42,14.21,287.37
2152,Paver Sealing,1800,720.0,133.54,12.16,934.3
2153,Paver Sealing,1400,560.0,82.85,19.93,737.22
2154,Roof Cleaning,700,70.0,69.81,15.32,544.87
2155,Roof Cleaning,1300,130.0,165.6,22.44,981.96
2156,House Wash,500,64.76,190.2,10.17,234.87
2156,Roof Cleaning,1300,130.0,78.72,13.35,1077.93
2157,Solar Panel Cleaning,350,10.5,122.15,14.12,203.23
2157,Paver Sealing,2600,1040.0,130.67,13.06,1416.27
2157,Paver Sealing,2800,1120.0,111.98,27.54,1540.48
2158,Driveway Cleaning,200,25.12,110.65,13.24,50.99
2158,Driveway Cleaning,350,51.22,106.31,14.83,177.64
2158,Patio/Pool Deck Cleaning,500,69.9,50.57,22.63,356.9
2159,Roof Cleaning,1100,110.0,117.71,14.94,857.35
2160,House Wash,350,44.32,108.88,15.83,180.97
2160,Paver Sealing,2600,1040.0,117.71,20.03,1422.26
2161,Paver Sealing,1900,760.0,88.41,12.41,1039.18
2162,Solar Panel Cleaning,300,9.0,118.11,24.69,148.2
2162,Paver Sealing,1700,680.0,52.83,12.01,955.16
2162,House Wash,350,47.07,100.21,23.91,178.81
2163,House Wash,450,56.08,187.23,19.78,186.91
2163,Driveway Cleaning,300,32.99,96.15,10.85,160.01
2164,Paver Sealing,900,360.0,95.62,25.42,418.96
2165,Roof Cleaning,500,50.0,126.04,23.75,300.21
2166,House Wash,500,51.12,94.47,15.6,338.81
2166,House Wash,400,45.78,96.46,20.44,237.32
2166,Roof Cleaning,700,70.0,107.17,24.39,498.44
2167,House Wash,350,44.47,53.56,11.6,240.37
2168,Paver Sealing,1700,680.0,132.33,20.77,866.9
2168,Paver Sealing,3000,1200.0,192.31,28.04,1579.65
2169,Driveway Cleaning,450,66.23,64.77,15.3,303.7
2169,Patio/Pool Deck Cleaning,200,28.47,125.77,24.96,20.8
2169,House Wash,550,61.94,159.77,13.29,315.0
2170,Roof Cleaning,700,70.0,102.48,24.17,503.35
2171,House Wash,600,63.0,170.75,17.4,348.85
2171,Roof Cleaning,1000,100.0,158.81,14.19,727.0
2172,Paver Sealing,1100,440.0,114.31,13.65,532.04
2172,Paver Sealing,1400,560.0,163.26,14.16,662.58
2173,Roof Cleaning,1200,120.0,154.35,25.32,900.33
2173,Paver Sealing,1100,440.0,157.47,17.73,484.8
2173,Patio/Pool Deck Cleaning,250,32.91,196.4,16.21,4.48
2174,Paver Sealing,1500,600.0,131.23,26.87,741.9
2174,Paver Sealing,1100,440.0,58.74,29.97,571.29
2175,Driveway Cleaning,200,26.51,178.44,12.25,-17.2
2175,Roof Cleaning,1500,150.0,181.46,14.03,1154.51
2175,Driveway Cleaning,350,48.79,175.32,13.25,112.64
2176,Paver Sealing,1800,720.0,86.8,22.3,970.9
2176,House Wash,550,72.4,179.43,11.6,286.57
2176,Paver Sealing,1800,720.0,123.95,21.28,934.77
2177,Paver Sealing,900,360.0,58.51,10.59,470.9
2177,Solar Panel Cleaning,500,15.0,197.97,24.3,262.73
2177,Paver Sealing,1100,440.0,57.06,27.58,575.36
2178,Patio/Pool Deck Cleaning,250,29.24,60.58,21.6,138.58
2178,Roof Cleaning,600,60.0,64.14,22.68,453.18
2179,House Wash,650,82.54,69.36,20.53,477.57
2179,Paver Sealing,1400,560.0,77.05,26.83,736.12
2180,Paver Sealing,900,360.0,51.89,11.92,476.19
2181,Paver Sealing,1000,400.0,139.49,11.74,448.77
2182,Patio/Pool Deck Cleaning,200,20.71,139.73,15.29,24.27
2183,Patio/Pool Deck Cleaning,400,56.46,78.33,24.02,241.19
2183,Driveway Cleaning,450,51.69,94.45,24.51,279.35
2183,Paver Sealing,1200,480.0,50.14,24.3,645.56
2184,Solar Panel Cleaning,500,15.0,85.63,17.6,381.77
2185,Paver Sealing,1500,600.0,195.59,24.32,680.09
2186,Solar Panel Cleaning,200,6.0,117.28,22.52,54.2
2187,Driveway Cleaning,250,35.89,149.47,16.83,47.81
2188,Window Cleaning,700,21.0,160.35,19.74,498.91
2189,Roof Cleaning,550,55.0,188.87,28.19,277.94
2189,House Wash,600,70.8,119.76,23.8,385.64
2189,Window Cleaning,500,15.0,81.05,28.36,375.59
2190,Paver Sealing,1500,600.0,61.68,17.47,820.85
2191,Paver Sealing,1400,560.0,74.03,10.16,755.81
2191,Driveway Cleaning,200,21.06,62.35,10.05,106.54
2192,House Wash,300,36.42,193.4,14.29,55.89
2193,Solar Panel Cleaning,300,9.0,133.53,28.58,128.89
2193,Driveway Cleaning,500,61.59,63.28,22.18,352.95
2194,House Wash,450,57.25,129.85,11.52,251.38
2195,Patio/Pool Deck Cleaning,300,32.84,120.42,24.41,122.33
2195,Patio/Pool Deck Cleaning,350,41.92,98.35,22.21,187.52
2196,House Wash,300,31.12,119.1,27.82,121.96
2196,House Wash,500,74.72,192.36,11.57,221.35
2197,Patio/Pool Deck Cleaning,400,56.89,112.76,18.82,211.53
2198,Driveway Cleaning,350,41.09,120.36,16.68,171.87
2199,Driveway Cleaning,500,50.84,120.54,29.09,299.53
2200,Roof Cleaning,700,70.0,160.0,22.75,447.25
2200,Patio/Pool Deck Cleaning,450,63.6,66.04,20.1,300.26
2200,Paver Sealing,1300,520.0,138.02,26.66,615.32
2201,Paver Sealing,1900,760.0,59.23,11.03,1069.74
2202,Window Cleaning,600,18.0,157.69,24.86,399.45
2203,Driveway Cleaning,350,39.8,132.14,12.89,165.17
2204,Roof Cleaning,650,65.0,170.63,13.61,400.76
2204,Roof Cleaning,750,75.0,103.34,25.82,545.84
2204,Driveway Cleaning,200,21.28,160.85,17.94,-0.07
2205,Solar Panel Cleaning,250,7.5,124.66,16.86,100.98
2206,Roof Cleaning,500,50.0,52.88,25.45,371.67
2207,Roof Cleaning,1500,150.0,148.05,25.48,1176.47
2208,House Wash,600,64.58,178.88,19.35,337.19
2209,House Wash,400,49.42,187.68,17.74,145.16
2210,Patio/Pool Deck Cleaning,450,54.61,85.03,29.89,280.47
2210,Paver Sealing,2400,960.0,176.52,23.77,1239.71
2210,Paver Sealing,1100,440.0,187.01,15.51,457.48
2211,House Wash,650,84.6,170.46,25.83,369.11
2211,Roof Cleaning,600,60.0,150.19,11.87,377.94
2211,Driveway Cleaning,250,27.03,112.45,26.66,83.86
2212,Roof Cleaning,950,95.0,129.79,20.23,704.98
2213,Driveway Cleaning,350,47.23,188.27,17.47,97.03
2214,Patio/Pool Deck Cleaning,400,58.61,90.57,18.01,232.81
2214,Driveway Cleaning,500,58.98,140.04,12.36,288.62
2214,House Wash,450,54.27,136.84,17.85,241.04
2215,House Wash,300,35.82,73.99,17.96,172.23
2215,House Wash,550,81.07,60.31,20.15,388.47
2216,Roof Cleaning,850,85.0,133.09,19.01,612.9
2216,Patio/Pool Deck Cleaning,200,22.98,107.47,26.71,42.84
2216,Roof Cleaning,600,60.0,115.8,17.87,406.33
2217,Window Cleaning,200,6.0,132.8,14.62,46.58
2218,Paver Sealing,2600,1040.0,117.64,17.05,1425.31
2219,Paver Sealing,1100,440.0,178.95,15.16,465.89
2220,Roof Cleaning,750,75.0,124.83,14.3,535.87
2221,Roof Cleaning,1200,120.0,157.77,25.4,896.83
2222,Window Cleaning,500,15.0,160.39,12.77,311.84
2222,Paver Sealing,1600,640.0,173.15,14.09,772.76
2223,Roof Cleaning,850,85.0,70.76,24.96,669.28
2224,House Wash,700,96.12,140.69,23.73,439.46
2224,House Wash,600,69.35,145.67,10.19,374.79
2225,Window Cleaning,350,10.5,101.78,12.13,225.59
2225,Roof Cleaning,600,60.0,165.27,14.43,360.3
2225,Paver Sealing,3000,1200.0,86.41,29.83,1683.76
2226,Paver Sealing,1600,640.0,188.79,12.94,758.27
2226,Roof Cleaning,800,80.0,192.12,27.69,500.19
2227,Roof Cleaning,600,60.0,164.13,29.72,346.15
2227,Roof Cleaning,900,90.0,164.9,16.78,628.32
2228,Paver Sealing,1700,680.0,169.08,19.3,831.62
2229,Window Cleaning,500,15.0,109.87,22.31,352.82
2229,Roof Cleaning,1600,160.0,108.92,23.91,1307.17
2229,House Wash,600,76.27,165.26,11.78,346.69
2230,Paver Sealing,1200,480.0,53.0,15.06,651.94
2230,House Wash,400,40.3,89.68,20.28,249.74
2231,Driveway Cleaning,300,38.4,168.45,24.78,68.37
2231,Driveway Cleaning,250,37.33,130.04,12.26,70.37
2232,Solar Panel Cleaning,500,15.0,166.6,29.14,289.26
2233,Paver Sealing,1500,600.0,125.26,15.49,759.25
2234,Paver Sealing,1800,720.0,121.31,29.89,928.8
2234,Patio/Pool Deck Cleaning,450,64.85,136.23,17.96,230.96
2234,Roof Cleaning,800,80.0,51.82,14.98,653.2
2235,House Wash,650,94.78,57.5,13.11,484.61
2235,Patio/Pool Deck Cleaning,200,23.59,67.75,29.93,78.73
2236,Paver Sealing,3000,1200.0,173.5,23.61,1602.89
2237,Driveway Cleaning,450,56.87,160.39,26.77,205.97
2237,Paver Sealing,3000,1200.0,180.4,19.67,1599.93
2237,Driveway Cleaning,250,26.93,110.05,17.33,95.69
2238,Window Cleaning,700,21.0,196.75,24.57,457.68
2238,Window Cleaning,600,18.0,100.26,10.69,471.05
2239,Window Cleaning,500,15.0,80.79,24.24,379.97
2239,Paver Sealing,1300,520.0,75.78,15.23,688.99
2240,Roof Cleaning,1600,160.0,132.88,14.31,1292.81
2241,Roof Cleaning,1100,110.0,170.26,24.97,794.77
2241,Roof Cleaning,900,90.0,195.34,21.47,593.19
2241,Window Cleaning,700,21.0,179.33,24.85,474.82
2242,Patio/Pool Deck Cleaning,500,63.96,187.6,17.83,230.61
2243,Paver Sealing,800,320.0,75.28,10.61,394.11
2244,Roof Cleaning,1200,120.0,64.54,22.13,993.33
2244,Paver Sealing,1000,400.0,190.77,12.45,396.78
2244,Paver Sealing,1200,480.0,54.43,18.68,646.89
2245,House Wash,450,58.61,142.11,20.64,228.64
2245,Paver Sealing,1900,760.0,116.75,29.99,993.26
2245,Roof Cleaning,1200,120.0,184.02,26.46,869.52
2246,Paver Sealing,2400,960.0,50.47,16.07,1373.46
2247,Patio/Pool Deck Cleaning,450,60.24,181.18,24.98,183.6
2248,Paver Sealing,1800,720.0,51.83,23.23,1004.94
2249,Solar Panel Cleaning,200,6.0,129.54,17.07,47.39
2249,Paver Sealing,3000,1200.0,116.43,16.37,1667.2
2249,Paver Sealing,1200,480.0,170.24,25.83,523.93
2250,Window Cleaning,500,15.0,165.49,27.15,292.36
2250,Roof Cleaning,600,60.0,104.36,24.75,410.89
2251,Roof Cleaning,950,95.0,95.56,16.74,742.7
2252,Roof Cleaning,1400,140.0,189.87,25.0,1045.13
2252,Roof Cleaning,1200,120.0,120.51,17.8,941.69
2252,Roof Cleaning,650,65.0,142.41,12.48,430.11
2253,Roof Cleaning,850,85.0,137.52,28.96,598.52
2254,Driveway Cleaning,500,70.88,72.11,24.16,332.85
2254,Roof Cleaning,1500,150.0,87.54,23.74,1238.72
2254,House Wash,450,49.05,187.17,25.02,188.76
2255,Roof Cleaning,500,50.0,190.9,17.37,241.73
2256,House Wash,350,47.31,139.69,19.8,143.2
2256,Patio/Pool Deck Cleaning,350,45.93,112.53,21.2,170.34
2257,Roof Cleaning,950,95.0,140.62,24.98,689.4
2257,Paver Sealing,900,360.0,138.74,10.24,391.02
2257,Paver Sealing,900,360.0,155.35,15.58,369.07
2258,Driveway Cleaning,250,32.7,190.42,29.19,-2.31
2258,Paver Sealing,900,360.0,96.68,25.4,417.92
2258,Roof Cleaning,450,45.0,127.88,29.86,247.26
2259,Paver Sealing,1100,440.0,143.47,19.39,497.14
2260,Roof Cleaning,450,45.0,182.73,23.99,198.28
2260,House Wash,400,50.24,70.54,16.82,262.4
2260,Paver Sealing,1900,760.0,173.18,28.3,938.52
2261,Roof Cleaning,1100,110.0,68.22,22.17,899.61
2261,Roof Cleaning,600,60.0,117.92,14.87,407.21
2262,Window Cleaning,700,21.0,128.47,22.66,527.87
2263,Paver Sealing,1800,720.0,186.32,10.42,883.26
2264,Roof Cleaning,650,65.0,165.04,18.32,401.64
2264,Roof Cleaning,1600,160.0,142.71,11.26,1286.03
2265,Paver Sealing,1100,440.0,74.21,17.44,568.35
2266,Roof Cleaning,650,65.0,107.42,21.78,455.8
2266,Roof Cleaning,500,50.0,86.18,13.36,350.46
2266,Driveway Cleaning,450,58.9,197.21,16.76,177.13
2267,Paver Sealing,2800,1120.0,89.18,20.24,1570.58
2268,Paver Sealing,1600,640.0,123.82,11.88,824.3
2268,Roof Cleaning,450,45.0,65.38,22.25,317.37
2269,Driveway Cleaning,350,52.33,152.45,22.87,122.35
2270,Roof Cleaning,850,85.0,115.22,14.02,635.76
2270,House Wash,400,48.8,68.5,19.73,262.97
2271,Roof Cleaning,850,85.0,151.8,11.3,601.9
2271,Window Cleaning,400,12.0,93.2,28.3,266.5
2271,Patio/Pool Deck Cleaning,200,23.7,60.67,27.88,87.75
2272,Roof Cleaning,1000,100.0,176.76,19.61,703.63
2272,House Wash,550,68.13,124.19,19.8,337.88
2272,Paver Sealing,3000,1200.0,88.65,17.32,1694.03
2273,Roof Cleaning,500,50.0,101.68,19.96,328.36
2274,Window Cleaning,300,9.0,70.99,20.26,199.75
2274,Roof Cleaning,450,45.0,77.65,11.3,316.05
